InvoiceID,Branch,City,Category,Unit_Price,Quantity,Date,Time,Payment_Method,Rating,Profit_Margin,Total_Revenue,Profit,profit_per_unit,Year,Month,DayOfWeek,Day
1908,WALM001,Houston,Fashion accessories,63.0,2.353493013972056,2022-08-09,12:46:00,Ewallet,9.0,0.36,148.2700598802395,53.37722155688622,22.679999999999996,2022,8,1,9
1909,WALM096,Eagle Pass,Home and lifestyle,63.0,2.353493013972056,2021-11-23,18:26:00,Ewallet,9.0,0.33,148.2700598802395,48.92911976047904,20.79,2021,11,1,23
1910,WALM085,Kerrville,Fashion accessories,63.0,2.353493013972056,2022-08-24,11:53:00,Ewallet,4.0,0.33,148.2700598802395,48.92911976047904,20.79,2022,8,2,24
1911,WALM040,Edinburg,Home and lifestyle,63.0,2.353493013972056,2020-07-27,21:38:00,Ewallet,9.0,0.48,148.2700598802395,71.16962874251496,30.239999999999995,2020,7,0,27
1912,WALM080,Nacogdoches,Fashion accessories,63.0,2.353493013972056,2020-10-15,08:01:00,Ewallet,7.0,0.33,148.2700598802395,48.92911976047904,20.79,2020,10,3,15
1913,WALM068,Burleson,Home and lifestyle,63.0,2.353493013972056,2023-07-31,09:20:00,Ewallet,6.0,0.33,148.2700598802395,48.92911976047904,20.79,2023,7,0,31
1914,WALM048,Harlingen,Fashion accessories,63.0,2.353493013972056,2021-02-28,18:47:00,Ewallet,7.0,0.48,148.2700598802395,71.16962874251496,30.239999999999995,2021,2,6,28
1915,WALM018,Frisco,Home and lifestyle,63.0,2.353493013972056,2023-04-19,16:12:00,Ewallet,7.0,0.48,148.2700598802395,71.16962874251496,30.239999999999995,2023,4,2,19
1916,WALM015,Grand Prairie,Fashion accessories,63.0,2.353493013972056,2021-08-11,21:28:00,Ewallet,5.0,0.48,148.2700598802395,71.16962874251496,30.239999999999995,2021,8,2,11
1917,WALM041,Mission,Home and lifestyle,63.0,2.353493013972056,2023-06-25,13:15:00,Ewallet,6.0,0.48,148.2700598802395,71.16962874251496,30.239999999999995,2023,6,6,25
1918,WALM045,Missouri City,Fashion accessories,63.0,2.353493013972056,2020-01-11,10:27:00,Credit card,5.0,0.48,148.2700598802395,71.16962874251496,30.239999999999995,2020,1,5,11
1919,WALM011,Lubbock,Home and lifestyle,63.0,2.353493013972056,2022-08-01,14:40:00,Ewallet,8.0,0.48,148.2700598802395,71.16962874251496,30.239999999999995,2022,8,0,1
1920,WALM052,Mansfield,Fashion accessories,63.0,2.353493013972056,2021-04-09,12:04:00,Ewallet,5.0,0.57,148.2700598802395,84.5139341317365,35.90999999999999,2021,4,4,9
1921,WALM022,Mesquite,Home and lifestyle,63.0,2.353493013972056,2020-03-21,18:16:00,Ewallet,6.0,0.48,148.2700598802395,71.16962874251496,30.239999999999995,2020,3,5,21
1922,WALM024,Carrollton,Fashion accessories,63.0,2.353493013972056,2021-03-16,15:39:00,Ewallet,8.0,0.48,148.2700598802395,71.16962874251496,30.239999999999995,2021,3,1,16
1923,WALM070,Hurst,Home and lifestyle,63.0,2.353493013972056,2020-10-30,18:39:00,Ewallet,5.0,0.33,148.2700598802395,48.92911976047904,20.79,2020,10,4,30
1924,WALM077,Coppell,Fashion accessories,72.0,3.0,2023-08-29,16:13:00,Ewallet,8.0,0.33,216.0,71.28,23.76,2023,8,1,29
1925,WALM037,League City,Home and lifestyle,71.0,2.0,2021-03-14,08:00:00,Ewallet,9.0,0.48,142.0,68.16,34.08,2021,3,6,14
1926,WALM081,Friendswood,Fashion accessories,69.0,3.0,2020-03-27,14:56:00,Ewallet,8.0,0.33,207.0,68.31,22.77,2020,3,4,27
1927,WALM028,Odessa,Home and lifestyle,49.0,3.0,2022-10-13,06:07:00,Ewallet,4.0,0.48,147.0,70.56,23.52,2022,10,3,13
1928,WALM033,Pearland,Fashion accessories,25.0,1.0,2021-10-26,06:49:00,Ewallet,9.0,0.48,25.0,12.0,12.0,2021,10,1,26
1929,WALM039,Longview,Home and lifestyle,41.0,1.0,2021-03-03,09:07:00,Ewallet,4.0,0.48,41.0,19.68,19.68,2021,3,2,3
1930,WALM033,Pearland,Fashion accessories,68.0,3.0,2022-09-19,09:19:00,Ewallet,5.0,0.48,204.0,97.92,32.64,2022,9,0,19
1931,WALM088,Cleburne,Home and lifestyle,39.0,1.0,2023-02-15,21:04:00,Ewallet,6.0,0.33,39.0,12.870000000000001,12.870000000000001,2023,2,2,15
1932,WALM020,Killeen,Fashion accessories,63.0,3.0,2022-11-29,16:09:00,Ewallet,6.0,0.48,189.0,90.72,30.24,2022,11,1,29
1933,WALM085,Kerrville,Home and lifestyle,75.0,1.0,2023-05-28,20:11:00,Ewallet,6.0,0.33,75.0,24.75,24.75,2023,5,6,28
1934,WALM005,Fort Worth,Fashion accessories,57.0,3.0,2023-08-09,12:03:00,Ewallet,8.0,0.48,171.0,82.08,27.36,2023,8,2,9
1935,WALM004,Austin,Home and lifestyle,62.0,2.0,2023-10-26,07:52:00,Ewallet,5.0,0.48,124.0,59.519999999999996,29.759999999999998,2023,10,3,26
1936,WALM072,Lancaster,Fashion accessories,19.0,2.0,2023-01-12,10:38:00,Ewallet,6.0,0.33,38.0,12.540000000000001,6.2700000000000005,2023,1,3,12
1937,WALM020,Killeen,Home and lifestyle,63.0,3.0,2021-07-30,18:46:00,Ewallet,8.0,0.48,189.0,90.72,30.24,2021,7,4,30
1938,WALM063,Georgetown,Fashion accessories,36.0,3.0,2023-02-25,06:51:00,Ewallet,5.0,0.33,108.0,35.64,11.88,2023,2,5,25
1939,WALM024,Carrollton,Home and lifestyle,55.0,3.0,2022-09-18,07:30:00,Ewallet,7.0,0.48,165.0,79.2,26.400000000000002,2022,9,6,18
1940,WALM009,Plano,Fashion accessories,48.0,3.0,2022-08-20,16:04:00,Ewallet,8.0,0.48,144.0,69.12,23.040000000000003,2022,8,5,20
1941,WALM078,Del Rio,Home and lifestyle,74.0,3.0,2021-03-18,17:32:00,Ewallet,5.0,0.33,222.0,73.26,24.42,2021,3,3,18
1942,WALM005,Fort Worth,Fashion accessories,45.0,1.0,2020-07-20,19:40:00,Ewallet,6.0,0.48,45.0,21.599999999999998,21.599999999999998,2020,7,0,20
1943,WALM030,Richardson,Home and lifestyle,72.0,1.0,2023-01-25,21:14:00,Ewallet,7.0,0.48,72.0,34.56,34.56,2023,1,2,25
1944,WALM012,Garland,Fashion accessories,65.0,3.0,2020-07-09,21:01:00,Ewallet,6.0,0.48,195.0,93.6,31.2,2020,7,3,9
1945,WALM057,Euless,Home and lifestyle,34.0,1.0,2021-07-30,08:25:00,Ewallet,6.0,0.33,34.0,11.22,11.22,2021,7,4,30
1946,WALM036,Allen,Fashion accessories,40.0,2.0,2021-12-04,23:00:00,Ewallet,8.0,0.48,80.0,38.4,19.2,2021,12,5,4
1947,WALM033,Pearland,Home and lifestyle,24.0,1.0,2022-04-07,07:10:00,Ewallet,7.0,0.48,24.0,11.52,11.52,2022,4,3,7
1948,WALM062,Galveston,Fashion accessories,68.0,2.0,2020-09-20,09:54:00,Ewallet,8.0,0.33,136.0,44.88,22.44,2020,9,6,20
1949,WALM013,Irving,Home and lifestyle,22.0,1.0,2023-12-28,07:30:00,Ewallet,6.0,0.48,22.0,10.559999999999999,10.559999999999999,2023,12,3,28
1950,WALM012,Garland,Fashion accessories,40.0,2.0,2022-10-12,19:03:00,Ewallet,4.0,0.48,80.0,38.4,19.2,2022,10,2,12
1951,WALM006,El Paso,Home and lifestyle,44.0,3.0,2021-03-24,17:40:00,Ewallet,4.0,0.48,132.0,63.36,21.12,2021,3,2,24
1952,WALM001,Houston,Fashion accessories,38.0,3.0,2020-05-06,13:23:00,Ewallet,4.0,0.36,114.0,41.04,13.68,2020,5,2,6
1953,WALM083,Farmers Branch,Home and lifestyle,78.0,1.0,2020-07-30,13:18:00,Ewallet,7.0,0.33,78.0,25.740000000000002,25.740000000000002,2020,7,3,30
1954,WALM015,Grand Prairie,Fashion accessories,75.0,2.0,2023-05-23,07:06:00,Ewallet,7.0,0.48,150.0,72.0,36.0,2023,5,1,23
1955,WALM010,Laredo,Home and lifestyle,55.0,1.0,2021-09-24,19:01:00,Ewallet,6.0,0.48,55.0,26.4,26.4,2021,9,4,24
1956,WALM069,Rockwall,Fashion accessories,42.0,2.0,2020-01-02,15:05:00,Ewallet,6.0,0.33,84.0,27.720000000000002,13.860000000000001,2020,1,3,2
1957,WALM063,Georgetown,Home and lifestyle,22.0,3.0,2022-07-20,10:36:00,Ewallet,9.0,0.33,66.0,21.78,7.260000000000001,2022,7,2,20
1958,WALM045,Missouri City,Fashion accessories,35.0,3.0,2023-04-20,11:57:00,Credit card,4.0,0.48,105.0,50.4,16.8,2023,4,3,20
1959,WALM002,Dallas,Home and lifestyle,58.0,2.0,2023-08-17,16:12:00,Ewallet,9.0,0.36,116.0,41.76,20.88,2023,8,3,17
1960,WALM053,Conroe,Fashion accessories,66.0,3.0,2021-08-29,12:29:00,Ewallet,6.0,0.57,198.0,112.85999999999999,37.62,2021,8,6,29
1961,WALM017,Mckinney,Home and lifestyle,66.0,3.0,2023-11-05,20:46:00,Ewallet,6.0,0.48,198.0,95.03999999999999,31.679999999999996,2023,11,6,5
1962,WALM008,Corpus Christi,Fashion accessories,43.0,1.0,2023-12-11,10:50:00,Ewallet,8.0,0.48,43.0,20.64,20.64,2023,12,0,11
1963,WALM026,Denton,Home and lifestyle,53.0,2.0,2023-08-14,06:47:00,Ewallet,9.0,0.48,106.0,50.879999999999995,25.439999999999998,2023,8,0,14
1964,WALM080,Nacogdoches,Fashion accessories,47.0,3.0,2021-09-18,22:33:00,Ewallet,5.0,0.33,141.0,46.53,15.51,2021,9,5,18
1965,WALM012,Garland,Home and lifestyle,78.0,1.0,2022-12-18,06:45:00,Ewallet,7.0,0.48,78.0,37.44,37.44,2022,12,6,18
1966,WALM043,Baytown,Fashion accessories,34.0,2.0,2020-05-23,12:21:00,Ewallet,6.0,0.48,68.0,32.64,16.32,2020,5,5,23
1967,WALM002,Dallas,Home and lifestyle,45.0,3.0,2021-08-05,20:25:00,Ewallet,9.0,0.36,135.0,48.6,16.2,2021,8,3,5
1968,WALM063,Georgetown,Fashion accessories,41.0,1.0,2022-10-25,06:26:00,Ewallet,4.0,0.33,41.0,13.530000000000001,13.530000000000001,2022,10,1,25
1969,WALM042,Bryan,Home and lifestyle,58.0,1.0,2023-02-23,12:28:00,Ewallet,6.0,0.48,58.0,27.84,27.84,2023,2,3,23
1970,WALM052,Mansfield,Fashion accessories,75.0,3.0,2023-07-25,09:12:00,Ewallet,5.0,0.57,225.0,128.25,42.75,2023,7,1,25
1971,WALM096,Eagle Pass,Home and lifestyle,66.0,1.0,2020-10-06,19:30:00,Ewallet,7.0,0.33,66.0,21.78,21.78,2020,10,1,6
1972,WALM069,Rockwall,Fashion accessories,62.0,3.0,2021-06-15,19:15:00,Ewallet,4.0,0.33,186.0,61.38,20.46,2021,6,1,15
1973,WALM066,Grapevine,Home and lifestyle,80.0,1.0,2020-10-24,07:27:00,Ewallet,6.0,0.33,80.0,26.400000000000002,26.400000000000002,2020,10,5,24
1974,WALM043,Baytown,Fashion accessories,58.0,1.0,2020-05-26,09:50:00,Ewallet,7.0,0.48,58.0,27.84,27.84,2020,5,1,26
1975,WALM027,Abilene,Home and lifestyle,52.0,3.0,2023-12-01,21:41:00,Ewallet,6.0,0.48,156.0,74.88,24.959999999999997,2023,12,4,1
1976,WALM080,Nacogdoches,Fashion accessories,44.0,2.0,2022-11-30,18:29:00,Ewallet,8.0,0.33,88.0,29.040000000000003,14.520000000000001,2022,11,2,30
1977,WALM078,Del Rio,Home and lifestyle,70.0,1.0,2020-12-25,14:54:00,Ewallet,4.0,0.33,70.0,23.1,23.1,2020,12,4,25
1978,WALM018,Frisco,Fashion accessories,31.0,2.0,2023-04-30,22:17:00,Ewallet,7.0,0.48,62.0,29.759999999999998,14.879999999999999,2023,4,6,30
1979,WALM060,Desoto,Home and lifestyle,46.0,2.0,2020-02-08,12:25:00,Ewallet,5.0,0.33,92.0,30.360000000000003,15.180000000000001,2020,2,5,8
1980,WALM077,Coppell,Fashion accessories,15.0,3.0,2020-09-15,09:50:00,Ewallet,6.0,0.33,45.0,14.850000000000001,4.95,2020,9,1,15
1981,WALM005,Fort Worth,Home and lifestyle,50.0,1.0,2020-03-04,17:18:00,Ewallet,7.0,0.48,50.0,24.0,24.0,2020,3,2,4
1982,WALM026,Denton,Fashion accessories,52.0,3.0,2023-05-02,19:45:00,Ewallet,8.0,0.48,156.0,74.88,24.959999999999997,2023,5,1,2
1983,WALM016,Brownsville,Home and lifestyle,26.0,2.0,2020-10-13,16:43:00,Ewallet,4.0,0.48,52.0,24.96,12.48,2020,10,1,13
1984,WALM067,Haltom City,Fashion accessories,80.0,1.0,2021-12-01,10:09:00,Ewallet,8.0,0.33,80.0,26.400000000000002,26.400000000000002,2021,12,2,1
1985,WALM049,North Richland Hills,Home and lifestyle,58.0,1.0,2023-05-10,14:47:00,Ewallet,4.0,0.48,58.0,27.84,27.84,2023,5,2,10
1986,WALM088,Cleburne,Fashion accessories,83.0,3.0,2023-05-18,08:38:00,Ewallet,6.0,0.33,249.0,82.17,27.39,2023,5,3,18
1987,WALM098,Mineral Wells,Home and lifestyle,52.0,1.0,2023-10-29,20:15:00,Ewallet,8.0,0.18,52.0,9.36,9.36,2023,10,6,29
1988,WALM016,Brownsville,Fashion accessories,64.0,1.0,2020-08-25,13:05:00,Ewallet,7.0,0.48,64.0,30.72,30.72,2020,8,1,25
1989,WALM088,Cleburne,Home and lifestyle,55.0,1.0,2023-05-26,14:54:00,Ewallet,8.0,0.33,55.0,18.150000000000002,18.150000000000002,2023,5,4,26
1990,WALM033,Pearland,Fashion accessories,29.0,2.0,2021-02-28,09:22:00,Ewallet,9.0,0.48,58.0,27.84,13.92,2021,2,6,28
1991,WALM036,Allen,Home and lifestyle,66.0,3.0,2023-06-30,19:17:00,Ewallet,8.0,0.48,198.0,95.03999999999999,31.679999999999996,2023,6,4,30
1992,WALM067,Haltom City,Fashion accessories,20.0,2.0,2020-08-03,20:38:00,Ewallet,7.0,0.33,40.0,13.200000000000001,6.6000000000000005,2020,8,0,3
1993,WALM015,Grand Prairie,Home and lifestyle,41.0,3.0,2020-04-03,14:03:00,Ewallet,7.0,0.48,123.0,59.04,19.68,2020,4,4,3
1994,WALM044,Pharr,Fashion accessories,19.0,1.0,2022-01-10,06:19:00,Ewallet,6.0,0.48,19.0,9.12,9.12,2022,1,0,10
1995,WALM004,Austin,Home and lifestyle,52.0,2.0,2022-06-20,07:34:00,Ewallet,9.0,0.48,104.0,49.92,24.96,2022,6,0,20
1996,WALM037,League City,Fashion accessories,38.0,3.0,2020-01-24,07:33:00,Ewallet,5.0,0.48,114.0,54.72,18.24,2020,1,4,24
1997,WALM070,Hurst,Home and lifestyle,65.0,3.0,2021-04-17,08:09:00,Ewallet,8.0,0.33,195.0,64.35000000000001,21.450000000000003,2021,4,5,17
1998,WALM016,Brownsville,Fashion accessories,36.0,1.0,2020-08-14,16:02:00,Ewallet,7.0,0.48,36.0,17.28,17.28,2020,8,4,14
1999,WALM002,Dallas,Home and lifestyle,82.0,3.0,2023-12-17,09:24:00,Ewallet,4.0,0.36,246.0,88.56,29.52,2023,12,6,17
2000,WALM004,Austin,Fashion accessories,75.0,1.0,2021-08-07,12:03:00,Ewallet,9.0,0.48,75.0,36.0,36.0,2021,8,5,7
2001,WALM011,Lubbock,Home and lifestyle,41.0,1.0,2020-03-16,16:06:00,Ewallet,7.0,0.48,41.0,19.68,19.68,2020,3,0,16
2002,WALM095,Big Spring,Fashion accessories,31.0,2.0,2022-12-23,06:47:00,Ewallet,8.0,0.33,62.0,20.46,10.23,2022,12,4,23
2003,WALM066,Grapevine,Home and lifestyle,62.0,3.0,2023-07-24,22:29:00,Ewallet,6.0,0.33,186.0,61.38,20.46,2023,7,0,24
2004,WALM005,Fort Worth,Fashion accessories,26.0,2.0,2020-11-02,14:51:00,Ewallet,5.0,0.48,52.0,24.96,12.48,2020,11,0,2
2005,WALM053,Conroe,Home and lifestyle,39.0,1.0,2022-10-24,18:21:00,Ewallet,7.0,0.57,39.0,22.229999999999997,22.229999999999997,2022,10,0,24
2006,WALM094,Alamo,Fashion accessories,44.0,3.0,2020-03-03,08:50:00,Ewallet,8.0,0.33,132.0,43.56,14.520000000000001,2020,3,1,3
2007,WALM034,College Station,Home and lifestyle,61.0,1.0,2022-07-08,10:27:00,Ewallet,9.0,0.48,61.0,29.279999999999998,29.279999999999998,2022,7,4,8
2008,WALM093,Angleton,Fashion accessories,37.0,1.0,2020-02-20,07:35:00,Ewallet,7.0,0.33,37.0,12.21,12.21,2020,2,3,20
2009,WALM008,Corpus Christi,Home and lifestyle,65.0,2.0,2023-01-24,21:45:00,Ewallet,7.0,0.48,130.0,62.4,31.2,2023,1,1,24
2010,WALM011,Lubbock,Fashion accessories,17.0,2.0,2022-10-21,15:23:00,Ewallet,8.0,0.48,34.0,16.32,8.16,2022,10,4,21
2011,WALM053,Conroe,Home and lifestyle,71.0,2.0,2022-01-03,21:53:00,Ewallet,6.0,0.57,142.0,80.94,40.47,2022,1,0,3
2012,WALM088,Cleburne,Fashion accessories,84.0,2.0,2023-10-04,21:21:00,Ewallet,6.0,0.33,168.0,55.440000000000005,27.720000000000002,2023,10,2,4
2013,WALM024,Carrollton,Home and lifestyle,80.0,3.0,2021-09-16,19:10:00,Ewallet,7.0,0.48,240.0,115.19999999999999,38.4,2021,9,3,16
2014,WALM041,Mission,Fashion accessories,58.0,1.0,2022-02-01,06:47:00,Ewallet,9.0,0.48,58.0,27.84,27.84,2022,2,1,1
2015,WALM006,El Paso,Home and lifestyle,30.0,2.0,2020-04-02,17:20:00,Ewallet,7.0,0.48,60.0,28.799999999999997,14.399999999999999,2020,4,3,2
2016,WALM036,Allen,Fashion accessories,58.0,3.0,2023-12-03,18:24:00,Ewallet,4.0,0.48,174.0,83.52,27.84,2023,12,6,3
2017,WALM030,Richardson,Home and lifestyle,19.0,3.0,2021-03-01,17:52:00,Ewallet,7.0,0.48,57.0,27.36,9.12,2021,3,0,1
2018,WALM090,Brownwood,Fashion accessories,66.0,2.0,2021-09-08,20:18:00,Ewallet,9.0,0.33,132.0,43.56,21.78,2021,9,2,8
2019,WALM031,Lewisville,Home and lifestyle,41.0,1.0,2021-07-06,11:42:00,Ewallet,7.0,0.48,41.0,19.68,19.68,2021,7,1,6
2020,WALM018,Frisco,Fashion accessories,18.0,2.0,2021-01-24,22:01:00,Ewallet,4.0,0.48,36.0,17.28,8.64,2021,1,6,24
2021,WALM043,Baytown,Home and lifestyle,46.0,3.0,2021-01-20,22:16:00,Ewallet,7.0,0.48,138.0,66.24,22.08,2021,1,2,20
2022,WALM079,La Porte,Fashion accessories,64.0,1.0,2023-11-27,16:43:00,Ewallet,9.0,0.33,64.0,21.12,21.12,2023,11,0,27
2023,WALM064,Bedford,Home and lifestyle,34.0,2.0,2020-08-05,07:46:00,Ewallet,9.0,0.33,68.0,22.44,11.22,2020,8,2,5
2024,WALM040,Edinburg,Fashion accessories,77.0,3.0,2023-05-16,20:30:00,Ewallet,9.0,0.48,231.0,110.88,36.96,2023,5,1,16
2025,WALM011,Lubbock,Home and lifestyle,17.0,2.0,2020-05-22,09:08:00,Ewallet,8.0,0.48,34.0,16.32,8.16,2020,5,4,22
2026,WALM098,Mineral Wells,Fashion accessories,49.0,2.0,2021-04-17,16:51:00,Ewallet,6.0,0.18,98.0,17.64,8.82,2021,4,5,17
2027,WALM097,Alice,Home and lifestyle,85.0,2.0,2021-04-24,16:30:00,Ewallet,4.0,0.18,170.0,30.599999999999998,15.299999999999999,2021,4,5,24
2028,WALM071,Lufkin,Fashion accessories,36.0,3.0,2023-07-09,11:20:00,Ewallet,6.0,0.33,108.0,35.64,11.88,2023,7,6,9
2029,WALM063,Georgetown,Home and lifestyle,84.0,2.0,2023-08-10,15:26:00,Ewallet,5.0,0.33,168.0,55.440000000000005,27.720000000000002,2023,8,3,10
2030,WALM014,Amarillo,Fashion accessories,51.0,1.0,2021-04-27,10:44:00,Ewallet,7.0,0.48,51.0,24.48,24.48,2021,4,1,27
2031,WALM040,Edinburg,Home and lifestyle,52.0,2.0,2023-06-02,06:54:00,Ewallet,9.0,0.48,104.0,49.92,24.96,2023,6,4,2
2032,WALM078,Del Rio,Fashion accessories,48.0,2.0,2022-04-15,13:34:00,Ewallet,9.0,0.33,96.0,31.68,15.84,2022,4,4,15
2033,WALM100,Canyon,Home and lifestyle,50.0,2.0,2021-12-10,20:36:00,Ewallet,6.0,0.18,100.0,18.0,9.0,2021,12,4,10
2034,WALM090,Brownwood,Fashion accessories,51.0,1.0,2022-01-05,21:08:00,Ewallet,4.0,0.33,51.0,16.830000000000002,16.830000000000002,2022,1,2,5
2035,WALM007,Arlington,Home and lifestyle,15.0,1.0,2020-11-01,06:09:00,Ewallet,7.0,0.48,15.0,7.199999999999999,7.199999999999999,2020,11,6,1
2036,WALM077,Coppell,Fashion accessories,52.0,3.0,2023-02-18,21:18:00,Ewallet,7.0,0.33,156.0,51.480000000000004,17.16,2023,2,5,18
2037,WALM078,Del Rio,Home and lifestyle,49.0,3.0,2022-06-30,09:31:00,Ewallet,6.0,0.33,147.0,48.510000000000005,16.17,2022,6,3,30
2038,WALM021,Mcallen,Fashion accessories,72.0,2.0,2023-10-24,15:20:00,Ewallet,4.0,0.48,144.0,69.12,34.56,2023,10,1,24
2039,WALM020,Killeen,Home and lifestyle,82.0,2.0,2021-08-31,16:56:00,Ewallet,7.0,0.48,164.0,78.72,39.36,2021,8,1,31
2040,WALM063,Georgetown,Fashion accessories,74.0,2.0,2023-09-22,06:30:00,Ewallet,4.0,0.33,148.0,48.84,24.42,2023,9,4,22
2041,WALM047,Flower Mound,Home and lifestyle,25.0,2.0,2021-05-22,13:59:00,Ewallet,6.0,0.48,50.0,24.0,12.0,2021,5,5,22
2042,WALM036,Allen,Fashion accessories,77.0,2.0,2020-07-13,13:04:00,Ewallet,5.0,0.48,154.0,73.92,36.96,2020,7,0,13
2043,WALM080,Nacogdoches,Home and lifestyle,73.0,3.0,2020-05-01,15:12:00,Ewallet,7.0,0.33,219.0,72.27000000000001,24.090000000000003,2020,5,4,1
2044,WALM004,Austin,Fashion accessories,85.0,1.0,2021-07-11,13:08:00,Ewallet,6.0,0.48,85.0,40.8,40.8,2021,7,6,11
2045,WALM014,Amarillo,Home and lifestyle,79.0,3.0,2023-12-24,07:34:00,Ewallet,9.0,0.48,237.0,113.75999999999999,37.919999999999995,2023,12,6,24
2046,WALM072,Lancaster,Fashion accessories,66.0,3.0,2023-10-24,21:59:00,Ewallet,7.0,0.33,198.0,65.34,21.78,2023,10,1,24
2047,WALM011,Lubbock,Home and lifestyle,18.0,1.0,2022-06-26,17:34:00,Ewallet,9.0,0.48,18.0,8.64,8.64,2022,6,6,26
2048,WALM018,Frisco,Fashion accessories,40.0,2.0,2021-07-28,19:08:00,Ewallet,4.0,0.48,80.0,38.4,19.2,2021,7,2,28
2049,WALM097,Alice,Home and lifestyle,74.0,3.0,2020-10-21,18:44:00,Ewallet,9.0,0.18,222.0,39.96,13.32,2020,10,2,21
2050,WALM085,Kerrville,Fashion accessories,58.0,1.0,2021-01-22,13:58:00,Ewallet,7.0,0.33,58.0,19.14,19.14,2021,1,4,22
2051,WALM093,Angleton,Home and lifestyle,53.0,2.0,2022-07-23,14:33:00,Ewallet,5.0,0.33,106.0,34.980000000000004,17.490000000000002,2022,7,5,23
2052,WALM057,Euless,Fashion accessories,15.0,3.0,2023-09-03,09:28:00,Ewallet,7.0,0.33,45.0,14.850000000000001,4.95,2023,9,6,3
2053,WALM090,Brownwood,Home and lifestyle,42.0,3.0,2022-08-04,16:10:00,Ewallet,7.0,0.33,126.0,41.580000000000005,13.860000000000001,2022,8,3,4
2054,WALM064,Bedford,Fashion accessories,46.0,1.0,2022-03-04,07:29:00,Ewallet,8.0,0.33,46.0,15.180000000000001,15.180000000000001,2022,3,4,4
2055,WALM033,Pearland,Home and lifestyle,22.0,3.0,2022-06-14,06:34:00,Ewallet,8.0,0.48,66.0,31.68,10.56,2022,6,1,14
2056,WALM011,Lubbock,Fashion accessories,38.0,2.0,2022-10-25,12:17:00,Ewallet,7.0,0.48,76.0,36.48,18.24,2022,10,1,25
2057,WALM026,Denton,Home and lifestyle,59.0,2.0,2022-06-19,07:00:00,Ewallet,4.0,0.48,118.0,56.64,28.32,2022,6,6,19
2058,WALM079,La Porte,Fashion accessories,83.0,3.0,2021-12-01,13:02:00,Ewallet,9.0,0.33,249.0,82.17,27.39,2021,12,2,1
2059,WALM009,Plano,Home and lifestyle,19.0,3.0,2021-11-27,13:50:00,Ewallet,8.0,0.48,57.0,27.36,9.12,2021,11,5,27
2060,WALM081,Friendswood,Fashion accessories,77.0,3.0,2020-07-24,21:13:00,Ewallet,5.0,0.33,231.0,76.23,25.41,2020,7,4,24
2061,WALM040,Edinburg,Home and lifestyle,49.0,1.0,2022-10-22,07:44:00,Ewallet,6.0,0.48,49.0,23.52,23.52,2022,10,5,22
2062,WALM012,Garland,Fashion accessories,47.0,2.0,2021-02-25,14:36:00,Ewallet,8.0,0.48,94.0,45.12,22.56,2021,2,3,25
2063,WALM068,Burleson,Home and lifestyle,58.0,3.0,2023-04-04,12:52:00,Ewallet,8.0,0.33,174.0,57.42,19.14,2023,4,1,4
2064,WALM013,Irving,Fashion accessories,28.0,1.0,2021-08-17,15:52:00,Ewallet,7.0,0.48,28.0,13.44,13.44,2021,8,1,17
2065,WALM014,Amarillo,Home and lifestyle,28.0,3.0,2020-04-15,11:26:00,Ewallet,9.0,0.48,84.0,40.32,13.44,2020,4,2,15
2066,WALM049,North Richland Hills,Fashion accessories,43.0,2.0,2023-10-26,21:35:00,Ewallet,5.0,0.48,86.0,41.28,20.64,2023,10,3,26
2067,WALM057,Euless,Home and lifestyle,70.0,1.0,2021-10-02,22:58:00,Ewallet,7.0,0.33,70.0,23.1,23.1,2021,10,5,2
2068,WALM041,Mission,Fashion accessories,48.0,3.0,2022-02-06,14:29:00,Ewallet,8.0,0.48,144.0,69.12,23.040000000000003,2022,2,6,6
2069,WALM037,League City,Home and lifestyle,84.0,2.0,2021-09-19,12:53:00,Ewallet,7.0,0.48,168.0,80.64,40.32,2021,9,6,19
2070,WALM077,Coppell,Fashion accessories,80.0,3.0,2021-11-25,06:59:00,Ewallet,6.0,0.33,240.0,79.2,26.400000000000002,2021,11,3,25
2071,WALM040,Edinburg,Home and lifestyle,78.0,2.0,2023-01-14,13:25:00,Ewallet,5.0,0.48,156.0,74.88,37.44,2023,1,5,14
2072,WALM034,College Station,Fashion accessories,25.0,2.0,2023-07-15,19:52:00,Ewallet,8.0,0.48,50.0,24.0,12.0,2023,7,5,15
2073,WALM072,Lancaster,Home and lifestyle,30.0,3.0,2021-01-18,16:37:00,Ewallet,8.0,0.33,90.0,29.700000000000003,9.9,2021,1,0,18
2074,WALM062,Galveston,Fashion accessories,62.0,2.0,2020-09-19,15:02:00,Ewallet,8.0,0.33,124.0,40.92,20.46,2020,9,5,19
2075,WALM010,Laredo,Home and lifestyle,81.0,2.0,2022-06-15,17:54:00,Ewallet,6.0,0.48,162.0,77.75999999999999,38.879999999999995,2022,6,2,15
2076,WALM083,Farmers Branch,Fashion accessories,42.0,2.0,2022-11-15,15:58:00,Ewallet,9.0,0.33,84.0,27.720000000000002,13.860000000000001,2022,11,1,15
2077,WALM002,Dallas,Home and lifestyle,54.0,1.0,2022-04-06,17:28:00,Ewallet,8.0,0.36,54.0,19.439999999999998,19.439999999999998,2022,4,2,6
